Area,Bee_Values,Year,Flag Description
Uruguay,514032.0,2007,Official figure
Uruguay,493014.0,2008,Official figure
Uruguay,497647.0,2009,Official figure
Uruguay,497647.0,2010,Estimated value
Uruguay,498000.0,2011,Estimated value
Uruguay,500000.0,2012,Estimated value
Uruguay,500000.0,2013,Estimated value
Uruguay,582989.0,2014,Official figure
Uruguay,589228.0,2015,Official figure
Uruguay,587512.0,2016,Official figure
Uruguay,585734.0,2017,Official figure
Uruguay,556107.0,2018,Official figure
Uruguay,560983.0,2019,Official figure
Uruguay,565654.0,2020,Official figure
Uruguay,599000.0,2021,Official figure
Uruguay,617000.0,2022,Official figure
Uruguay,646000.0,2023,Official figure
USSR,10250000.0,1961,Estimated value
USSR,10250000.0,1962,Estimated value
USSR,10986000.0,1963,Official figure
USSR,10325000.0,1964,Official figure
USSR,9930000.0,1965,Official figure
USSR,10004000.0,1966,Official figure
USSR,9901000.0,1967,Official figure
USSR,9831000.0,1968,Official figure
USSR,9847000.0,1969,Official figure
USSR,9515000.0,1970,Official figure
USSR,9765000.0,1971,Official figure
USSR,9822000.0,1972,Official figure
USSR,9963000.0,1973,Official figure
USSR,9783000.0,1974,Official figure
USSR,9597000.0,1975,Official figure
USSR,9241000.0,1976,Official figure
USSR,9429000.0,1977,Official figure
USSR,9206000.0,1978,Official figure
USSR,8465000.0,1979,Official figure
USSR,8189000.0,1980,Official figure
USSR,8000000.0,1981,Figure from international organizations
USSR,7949000.0,1982,Official figure
USSR,8074000.0,1983,Official figure
USSR,7882000.0,1984,Official figure
USSR,8157000.0,1985,Official figure
USSR,8529000.0,1986,Official figure
USSR,8700000.0,1987,Estimated value
USSR,8800000.0,1988,Estimated value
USSR,9000000.0,1989,Estimated value
USSR,9100000.0,1990,Estimated value
USSR,9200000.0,1991,Estimated value
Uzbekistan,351000.0,1992,Official figure
Uzbekistan,337200.0,1993,Official figure
Uzbekistan,313800.0,1994,Official figure
Uzbekistan,302300.0,1995,Official figure
Uzbekistan,236400.0,1996,Official figure
Uzbekistan,222100.0,1997,Official figure
Uzbekistan,217100.0,1998,Official figure
Uzbekistan,172500.0,1999,Official figure
Uzbekistan,145000.0,2000,Estimated value
Uzbekistan,143900.0,2001,Official figure
Uzbekistan,134900.0,2002,Official figure
Uzbekistan,133800.0,2003,Official figure
Uzbekistan,107000.0,2004,Official figure
Uzbekistan,113673.0,2005,Official figure
Uzbekistan,118141.0,2006,Official figure
Uzbekistan,120000.0,2007,Estimated value
Uzbekistan,140000.0,2008,Estimated value
Uzbekistan,160000.0,2009,Estimated value
Uzbekistan,180000.0,2010,Estimated value
Uzbekistan,200000.0,2011,Estimated value
Uzbekistan,238600.0,2012,Official figure
Uzbekistan,290300.0,2013,Official figure
Uzbekistan,335000.0,2014,Official figure
Uzbekistan,383492.0,2015,Imputed value
Uzbekistan,428882.0,2016,Official figure
Uzbekistan,488211.0,2017,Official figure
Uzbekistan,574153.0,2018,Official figure
Uzbekistan,598975.0,2019,Official figure
Uzbekistan,603775.0,2020,Official figure
Uzbekistan,644393.0,2021,Official figure
Uzbekistan,691858.0,2022,Official figure
Uzbekistan,711207.0,2023,Official figure
Vanuatu,147.0,2022,Official figure
Vanuatu,150.0,2023,Estimated value
Venezuela (Bolivarian Republic of),38000.0,1961,Estimated value
Venezuela (Bolivarian Republic of),38000.0,1962,Estimated value
Venezuela (Bolivarian Republic of),38000.0,1963,Estimated value
Venezuela (Bolivarian Republic of),38000.0,1964,Estimated value
Venezuela (Bolivarian Republic of),37000.0,1965,Estimated value
Venezuela (Bolivarian Republic of),37000.0,1966,Estimated value
Venezuela (Bolivarian Republic of),35000.0,1967,Estimated value
Venezuela (Bolivarian Republic of),35000.0,1968,Estimated value
Venezuela (Bolivarian Republic of),32000.0,1969,Estimated value
Venezuela (Bolivarian Republic of),30000.0,1970,Estimated value
Venezuela (Bolivarian Republic of),27500.0,1971,Estimated value
Venezuela (Bolivarian Republic of),27500.0,1972,Estimated value
Venezuela (Bolivarian Republic of),27500.0,1973,Estimated value
Venezuela (Bolivarian Republic of),27500.0,1974,Estimated value
Venezuela (Bolivarian Republic of),27500.0,1975,Estimated value
Venezuela (Bolivarian Republic of),27600.0,1976,Estimated value
Venezuela (Bolivarian Republic of),22000.0,1977,Estimated value
Venezuela (Bolivarian Republic of),12500.0,1978,Estimated value
Venezuela (Bolivarian Republic of),6600.0,1979,Estimated value
Venezuela (Bolivarian Republic of),5500.0,1980,Estimated value
Venezuela (Bolivarian Republic of),4200.0,1981,Estimated value
Venezuela (Bolivarian Republic of),13500.0,1982,Estimated value
Venezuela (Bolivarian Republic of),13438.0,1983,Official figure
Venezuela (Bolivarian Republic of),19000.0,1984,Estimated value
Venezuela (Bolivarian Republic of),22000.0,1985,Estimated value
Venezuela (Bolivarian Republic of),24000.0,1986,Estimated value
Venezuela (Bolivarian Republic of),27000.0,1987,Estimated value
Venezuela (Bolivarian Republic of),32000.0,1988,Estimated value
Venezuela (Bolivarian Republic of),30000.0,1989,Estimated value
Venezuela (Bolivarian Republic of),30000.0,1990,Estimated value
Venezuela (Bolivarian Republic of),30000.0,1991,Estimated value
Venezuela (Bolivarian Republic of),30000.0,1992,Estimated value
Venezuela (Bolivarian Republic of),20000.0,1993,Estimated value
Venezuela (Bolivarian Republic of),15000.0,1994,Estimated value
Venezuela (Bolivarian Republic of),10000.0,1995,Estimated value
Venezuela (Bolivarian Republic of),10000.0,1996,Estimated value
Venezuela (Bolivarian Republic of),10000.0,1997,Estimated value
Venezuela (Bolivarian Republic of),10000.0,1998,Estimated value
Venezuela (Bolivarian Republic of),10000.0,1999,Estimated value
Venezuela (Bolivarian Republic of),10000.0,2000,Estimated value
Venezuela (Bolivarian Republic of),10000.0,2001,Estimated value
Venezuela (Bolivarian Republic of),10500.0,2002,Estimated value
Venezuela (Bolivarian Republic of),10500.0,2003,Estimated value
Venezuela (Bolivarian Republic of),10500.0,2004,Estimated value
Venezuela (Bolivarian Republic of),10500.0,2005,Estimated value
Venezuela (Bolivarian Republic of),10500.0,2006,Estimated value
Venezuela (Bolivarian Republic of),10600.0,2007,Estimated value
Venezuela (Bolivarian Republic of),10600.0,2008,Estimated value
Venezuela (Bolivarian Republic of),10600.0,2009,Estimated value
Venezuela (Bolivarian Republic of),10600.0,2010,Estimated value
Venezuela (Bolivarian Republic of),10600.0,2011,Estimated value
Venezuela (Bolivarian Republic of),11000.0,2012,Estimated value
Venezuela (Bolivarian Republic of),11000.0,2013,Estimated value
Venezuela (Bolivarian Republic of),11500.0,2014,Estimated value
Venezuela (Bolivarian Republic of),11549.0,2015,Imputed value
Venezuela (Bolivarian Republic of),11559.0,2016,Imputed value
Venezuela (Bolivarian Republic of),11420.0,2017,Imputed value
Venezuela (Bolivarian Republic of),11153.0,2018,Imputed value
Venezuela (Bolivarian Republic of),10867.0,2019,Imputed value
Venezuela (Bolivarian Republic of),10754.0,2020,Imputed value
Venezuela (Bolivarian Republic of),10931.0,2021,Imputed value
Venezuela (Bolivarian Republic of),10913.0,2022,Imputed value
Venezuela (Bolivarian Republic of),10895.0,2023,Imputed value
Viet Nam,15000.0,1961,Estimated value
Viet Nam,20000.0,1962,Estimated value
Viet Nam,25000.0,1963,Estimated value
Viet Nam,30000.0,1964,Estimated value
Viet Nam,36000.0,1965,Estimated value
Viet Nam,39000.0,1966,Estimated value
Viet Nam,43000.0,1967,Estimated value
Viet Nam,48000.0,1968,Estimated value
Viet Nam,52000.0,1969,Estimated value
Viet Nam,56000.0,1970,Estimated value
Viet Nam,63000.0,1971,Estimated value
Viet Nam,70000.0,1972,Estimated value
Viet Nam,75000.0,1973,Estimated value
Viet Nam,80000.0,1974,Estimated value
Viet Nam,27000.0,1975,Estimated value
Viet Nam,35000.0,1976,Estimated value
Viet Nam,40000.0,1977,Estimated value
Viet Nam,46000.0,1978,Estimated value
Viet Nam,56000.0,1979,Estimated value
Viet Nam,65000.0,1980,Estimated value
Viet Nam,70000.0,1981,Estimated value
Viet Nam,76000.0,1982,Official figure
Viet Nam,77000.0,1983,Estimated value
Viet Nam,78000.0,1984,Estimated value
Viet Nam,82000.0,1985,Estimated value
Viet Nam,85000.0,1986,Estimated value
Viet Nam,87000.0,1987,Estimated value
Viet Nam,90000.0,1988,Estimated value
Viet Nam,90000.0,1989,Estimated value
Viet Nam,92000.0,1990,Estimated value
Viet Nam,94000.0,1991,Estimated value
Viet Nam,95000.0,1992,Estimated value
Viet Nam,110000.0,1993,Estimated value
Viet Nam,120000.0,1994,Estimated value
Viet Nam,130000.0,1995,Estimated value
Viet Nam,140000.0,1996,Estimated value
Viet Nam,150000.0,1997,Estimated value
Viet Nam,160000.0,1998,Estimated value
Viet Nam,170000.0,1999,Estimated value
Viet Nam,170000.0,2000,Estimated value
Viet Nam,175000.0,2001,Estimated value
Viet Nam,175000.0,2002,Estimated value
Viet Nam,178000.0,2003,Estimated value
Viet Nam,151000.0,2004,Estimated value
Viet Nam,191000.0,2005,Estimated value
Viet Nam,236000.0,2006,Estimated value
Viet Nam,221000.0,2007,Estimated value
Viet Nam,250000.0,2008,Estimated value
Viet Nam,250000.0,2009,Estimated value
Viet Nam,250000.0,2010,Estimated value
Viet Nam,250000.0,2011,Estimated value
Viet Nam,250000.0,2012,Estimated value
Viet Nam,250000.0,2013,Estimated value
Viet Nam,250000.0,2014,Estimated value
Viet Nam,256270.0,2015,Imputed value
Viet Nam,252090.0,2016,Estimated value
Viet Nam,256713.0,2017,Imputed value
Viet Nam,264235.0,2018,Imputed value
Viet Nam,259977.0,2019,Estimated value
Viet Nam,263340.0,2020,Estimated value
Viet Nam,267293.0,2021,Estimated value
Viet Nam,270738.0,2022,Estimated value
Viet Nam,273095.0,2023,Estimated value
Yemen,39300.0,1961,Estimated value
Yemen,39300.0,1962,Estimated value
Yemen,39300.0,1963,Estimated value
Yemen,39300.0,1964,Estimated value
Yemen,39300.0,1965,Estimated value
Yemen,40000.0,1966,Estimated value
Yemen,40000.0,1967,Estimated value
Yemen,40000.0,1968,Estimated value
Yemen,40000.0,1969,Estimated value
Yemen,40700.0,1970,Estimated value
Yemen,40700.0,1971,Estimated value
Yemen,40700.0,1972,Estimated value
Yemen,41400.0,1973,Estimated value
Yemen,41400.0,1974,Estimated value
Yemen,41500.0,1975,Estimated value
Yemen,42300.0,1976,Estimated value
Yemen,43000.0,1977,Estimated value
Yemen,43700.0,1978,Estimated value
